pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.275504,8236001,0.004550,4002,1,0.00078540,-0.01537911,-281,0.000,-143.345,-85.366,190000,0,0,1,0,1,balance,
0.275684,8240997,0.004996,4002,1,0.00078540,-0.01307225,-282,-200.160,-157.186,-85.366,190000,0,0,1,0,1,balance,
0.275878,8246001,0.005004,4002,1,0.00078540,-0.01111141,-282,0.000,-168.951,-85.366,190000,0,0,1,0,1,balance,
0.276089,8250997,0.004996,4002,1,0.00078540,-0.00944470,-282,0.000,-178.951,-85.366,190000,0,0,1,0,1,balance,
0.305634,8256001,0.005004,4002,1,0.00078540,-0.00802799,-283,-199.840,-187.451,-85.366,190000,0,0,1,0,1,balance,
0.305751,8261449,0.005448,4003,2,0.00157080,0.01480060,-283,0.000,-560.043,-85.366,190000,0,0,1,0,1,balance,
0.305928,8266001,0.004552,4003,2,0.00157080,0.01258051,-284,-219.684,-546.722,-178.951,190000,0,0,1,0,1,balance,
0.306136,8270997,0.004996,4003,2,0.00157080,0.01069344,-285,-200.160,-535.400,-178.951,190000,0,0,1,0,1,balance,
0.306330,8276001,0.005004,4003,2,0.00157080,0.00908942,-286,-199.840,-525.775,-178.951,190000,0,0,1,0,1,balance,
0.306515,8280997,0.004996,4003,2,0.00157080,0.00772601,-287,-200.160,-517.595,-178.951,190000,0,0,1,0,1,balance,
0.336177,8286001,0.005004,4003,2,0.00157080,0.00656711,-288,-199.840,-510.642,-178.951,190000,0,0,1,0,1,balance,
0.336291,8292458,0.006457,4003,2,0.00157080,0.00558204,-289,-154.871,-504.731,-187.451,190000,0,0,1,0,1,balance,
0.336500,8296997,0.004539,4003,2,0.00157080,0.00474473,-291,-440.626,-499.707,-517.595,190000,0,0,1,0,1,balance,
0.336696,8302001,0.005004,4003,2,0.00157080,0.00403302,-293,-399.680,-495.437,-517.595,190000,0,0,1,0,1,balance,
0.337033,8306997,0.004996,4003,2,0.00157080,0.00342807,-296,-600.480,-491.807,-517.595,190000,0,0,1,0,1,balance,
0.337120,8312001,0.005004,4003,2,0.00157080,0.00291386,-298,-399.680,-488.722,-517.595,190000,0,0,1,0,1,balance,
0.366707,8316997,0.004996,4003,2,0.00157080,0.00247678,-301,-600.480,-486.100,-517.595,190000,0,0,1,0,1,balance,
0.366820,8323450,0.006453,4002,1,0.00078540,-0.01615132,-304,-464.900,-138.712,-517.595,190000,0,0,1,0,1,balance,
