pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.553852,10058998,0.010000,3912,-89,-0.06990044,-0.14360583,-1336,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.554568,10068998,0.010000,3910,-91,-0.07147123,-0.14562690,-1366,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.584189,10078998,0.010000,3907,-94,-0.07382743,-0.15912578,-1396,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.584333,10090001,0.011003,3905,-96,-0.07539822,-0.15667102,-1429,-2999.182,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.585024,10100001,0.010000,3902,-99,-0.07775442,-0.16851329,-1459,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.614897,10110001,0.010000,3901,-100,-0.07853982,-0.15501727,-1489,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.615012,10120001,0.010000,3899,-102,-0.08011061,-0.15532662,-1519,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.615710,10130001,0.010000,3896,-105,-0.08246681,-0.16737055,-1549,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.645146,10140001,0.010000,3894,-107,-0.08403760,-0.16582691,-1579,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.645259,10150998,0.010997,3892,-109,-0.08560840,-0.16237867,-1612,-3000.818,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.645994,10160998,0.010000,3890,-111,-0.08717920,-0.16158381,-1642,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.671938,10170998,0.010000,3889,-112,-0.08796459,-0.14912721,-1672,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.672216,10180998,0.010000,3888,-113,-0.08874999,-0.13853910,-1702,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.672788,10190998,0.010000,3889,-112,-0.08796459,-0.10597726,-1732,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.705357,10203236,0.012238,3891,-110,-0.08639380,-0.07082757,-1769,-3023.370,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.705475,10218001,0.014765,3893,-108,-0.08482300,-0.04424547,-1813,-2980.020,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.737205,10228001,0.010000,3894,-107,-0.08403760,-0.02582767,-1843,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.737327,10240998,0.012997,3897,-104,-0.08168141,0.00523961,-1882,-3000.692,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.738021,10250998,0.010000,3899,-102,-0.08011061,0.02801562,-1912,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.772152,10260998,0.010000,3901,-100,-0.07853982,0.04737522,-1942,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.772302,10272998,0.012000,3905,-96,-0.07539822,0.07953884,-1978,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.772985,10282998,0.010000,3909,-92,-0.07225663,0.11473191,-2008,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.805343,10292998,0.010000,3913,-88,-0.06911504,0.14464601,-2038,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.805640,10303237,0.010239,3919,-82,-0.06440265,0.19198499,-2069,-3027.639,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.806179,10318001,0.014764,3928,-73,-0.05733407,0.23500297,-2113,-2980.222,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.837187,10328001,0.010000,3935,-66,-0.05183628,0.28221933,-2143,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.837302,10340998,0.012997,3944,-57,-0.04476770,0.32146584,-2182,-3000.692,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.838000,10350998,0.010000,3951,-50,-0.03926991,0.35571277,-2212,-3000.000,-2014.632,-3000.000,190000,0,0,1,0,1,balance,
0.871285,10360998,0.010000,3959,-42,-0.03298672,0.39660363,-2242,-3000.000,-518.632,-3000.000,190000,0,0,1,0,1,balance,
0.871406,10372998,0.012000,3969,-32,-0.02513274,0.43528786,-2276,-2833.333,1202.216,-2240.950,190000,0,0,1,0,1,balance,
0.872092,10383005,0.010007,3978,-23,-0.01806416,0.47594926,-2297,-2098.531,2821.126,-2014.632,190000,0,0,1,0,1,balance,
0.904438,10402246,0.019241,3998,-3,-0.00235619,0.52701384,-2335,-1974.949,3000.000,-1633.682,190000,0,0,1,0,1,balance,
0.904558,10416998,0.014752,4015,14,0.01099557,0.58372406,-2341,-406.725,3000.000,1025.368,190000,0,0,1,0,1,balance,
0.937318,10426998,0.010000,4030,29,0.02277655,0.67288003,-2322,1900.000,3000.000,2821.126,190000,0,0,1,0,1,balance,
0.937428,10440001,0.013003,4053,52,0.04084070,0.78033253,-2284,2922.403,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.938143,10450012,0.010011,4071,70,0.05497787,0.87510715,-2254,2996.704,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.967824,10468245,0.018233,4103,102,0.08011061,0.95060415,-2200,2961.663,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.967992,10482998,0.014753,4130,129,0.10131636,1.02362138,-2155,3050.227,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.998348,10492998,0.010000,4147,146,0.11466813,1.07035470,-2125,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.998466,10502998,0.010000,4164,163,0.12801990,1.11007803,-2095,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.999169,10512998,0.010000,4181,180,0.14137167,1.14384286,-2065,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.028850,10522998,0.010000,4198,197,0.15472344,1.17254296,-2035,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.029118,10534001,0.011003,4216,215,0.16886061,1.18938850,-2002,2999.182,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.029711,10544001,0.010000,4232,231,0.18142698,1.19947579,-1972,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
